sensor_id,hour_of_day,mean_flow_lpm,std_flow_lpm,max_flow_lpm,pct_time_flowing,expected_flow_lpm,deviation_from_expected,is_leak,leak_probability
sensor_flow_3,21,5.053,0.945,7.065,0.601,6.042,-0.988,0,0.0
sensor_flow_3,9,5.601,0.757,7.476,0.802,5.917,-0.315,0,0.0
sensor_flow_3,7,7.197,1.169,10.144,0.52,6.239,0.958,0,0.0
sensor_flow_3,2,0.0,0.633,1.3,0.031,0.175,-0.175,0,0.0
sensor_flow_3,23,0.447,0.56,1.716,0.032,0.346,0.101,0,0.0
sensor_flow_3,16,1.859,0.945,3.287,0.051,1.603,0.256,0,0.0
sensor_flow_3,4,0.413,0.664,1.888,0.132,0.178,0.235,0,0.0
sensor_flow_3,4,0.0,1.449,3.892,0.175,0.159,-0.159,0,0.0
sensor_flow_3,6,9.472,1.34,11.769,0.701,8.033,1.439,0,0.0
sensor_flow_3,6,5.66,0.663,7.374,0.387,4.26,1.401,0,0.0
sensor_flow_3,11,2.589,1.486,5.451,0.229,1.801,0.788,0,0.0
sensor_flow_3,23,0.0,1.275,3.32,0.0,0.008,-0.008,0,0.0
sensor_flow_3,8,8.69,0.337,9.421,1.0,8.647,0.043,0,0.0
sensor_flow_3,18,7.864,0.662,9.684,0.897,8.175,-0.31,0,0.0
sensor_flow_3,1,0.566,0.946,3.307,0.112,0.07,0.496,0,0.0
sensor_flow_3,15,1.28,0.656,2.304,0.085,1.201,0.079,0,0.0
sensor_flow_3,10,13.093,0.253,13.512,0.896,2.677,10.417,1,1.0
sensor_flow_3,1,0.0,1.404,2.171,0.091,0.007,-0.007,0,0.0
sensor_flow_3,1,0.0,1.367,2.831,0.121,0.383,-0.383,0,0.0
sensor_flow_3,3,0.0,0.471,1.033,0.05,0.118,-0.118,0,0.0
sensor_flow_3,4,0.0,1.162,2.333,0.0,0.026,-0.026,0,0.0
sensor_flow_3,19,8.094,1.133,10.883,0.922,7.909,0.186,0,0.0
sensor_flow_3,20,3.673,0.863,5.198,0.158,4.141,-0.468,0,0.0
sensor_flow_3,8,7.443,1.411,10.114,0.95,7.921,-0.478,0,0.0
sensor_flow_3,17,1.723,0.665,3.249,0.0,2.089,-0.366,0,0.0
sensor_flow_3,4,0.521,1.213,3.178,0.234,0.154,0.368,0,0.0
sensor_flow_4,6,7.113,0.496,7.915,0.777,7.583,-0.47,0,0.0
sensor_flow_4,10,3.125,0.585,4.286,0.288,2.981,0.144,0,0.0
sensor_flow_4,6,3.791,0.698,5.235,0.385,4.884,-1.093,0,0.0
sensor_flow_4,17,1.455,1.289,5.06,0.321,2.555,-1.1,0,0.0
sensor_flow_4,8,6.705,1.473,9.507,0.577,5.756,0.949,0,0.0
sensor_flow_4,11,2.751,1.178,4.882,0.182,1.681,1.07,0,0.0
sensor_flow_4,15,1.221,0.627,2.392,0.235,2.492,-1.271,0,0.0
sensor_flow_4,12,2.856,0.549,4.25,0.282,1.554,1.302,0,0.0
sensor_flow_4,10,3.01,1.362,6.721,0.243,2.942,0.068,0,0.0
sensor_flow_4,0,0.061,0.787,1.57,0.075,0.218,-0.157,0,0.0
sensor_flow_4,1,1.123,1.47,4.375,0.0,0.041,1.082,0,0.0
sensor_flow_4,7,6.007,0.884,8.322,0.82,5.528,0.48,0,0.0
sensor_flow_4,21,7.142,1.087,8.964,1.0,6.997,0.145,0,0.0
sensor_flow_4,4,0.0,0.981,1.941,0.0,0.162,-0.162,0,0.0
sensor_flow_4,9,2.526,0.444,3.594,0.718,4.101,-1.576,0,0.0
sensor_flow_4,0,0.0,0.753,1.718,0.249,0.022,-0.022,0,0.0
sensor_flow_4,7,6.486,1.457,8.718,0.771,5.738,0.748,0,0.0
sensor_flow_4,0,0.0,1.414,2.415,0.085,0.27,-0.27,0,0.0
sensor_flow_4,2,0.0,0.626,1.228,0.0,0.156,-0.156,0,0.0
sensor_flow_4,1,1.818,0.579,3.486,0.15,0.402,1.416,0,0.0
sensor_flow_4,18,7.425,1.384,11.047,0.781,8.182,-0.758,0,0.0
sensor_flow_4,8,9.6,0.204,10.02,0.958,6.122,3.478,1,1.0
sensor_flow_4,22,0.279,1.05,1.879,0.0,0.051,0.228,0,0.0
sensor_flow_4,10,1.136,1.124,2.995,0.045,1.031,0.105,0,0.0
sensor_flow_4,3,0.0,1.101,3.199,0.168,0.015,-0.015,0,0.0
sensor_flow_4,22,0.407,1.062,2.865,0.0,0.469,-0.062,0,0.0
sensor_flow_4,13,1.654,1.397,4.095,0.51,2.717,-1.063,0,0.0
sensor_flow_4,14,2.515,0.974,4.066,0.473,2.994,-0.479,0,0.0
sensor_flow_4,4,0.0,0.465,1.139,0.055,0.034,-0.034,0,0.0
sensor_flow_4,11,3.131,1.198,6.417,0.198,2.686,0.445,0,0.0
sensor_flow_4,18,5.781,0.859,7.696,0.655,5.358,0.423,0,0.0
sensor_flow_4,12,12.238,0.309,13.054,0.916,1.536,10.702,1,1.0
sensor_flow_4,6,7.486,1.422,11.154,0.851,6.556,0.93,0,0.0
sensor_flow_4,20,3.816,0.84,6.08,0.729,4.571,-0.755,0,0.0
sensor_flow_4,0,0.97,0.482,2.339,0.095,0.437,0.534,0,0.0
sensor_flow_4,8,4.183,1.135,6.978,0.693,4.058,0.126,0,0.0
sensor_flow_4,13,2.594,1.155,5.48,0.0,2.11,0.483,0,0.0
sensor_flow_4,21,7.684,0.782,9.528,1.0,7.323,0.36,0,0.0
sensor_flow_4,11,2.914,1.212,6.489,0.421,2.974,-0.06,0,0.0
sensor_flow_4,12,2.643,0.408,3.333,0.371,2.309,0.334,0,0.0
sensor_flow_4,5,0.757,1.06,3.884,0.077,0.201,0.556,0,0.0
sensor_flow_4,13,13.633,0.264,14.151,0.86,2.818,10.815,1,1.0
sensor_flow_4,19,6.15,1.149,8.806,1.0,7.329,-1.179,0,0.0
sensor_flow_4,19,8.099,1.272,11.353,0.994,8.095,0.004,0,0.0
sensor_flow_4,3,0.0,1.319,3.218,0.297,0.168,-0.168,0,0.0
sensor_flow_4,16,1.434,0.793,2.992,0.369,1.455,-0.021,0,0.0
sensor_flow_4,5,0.279,0.622,1.666,0.144,0.302,-0.023,0,0.0
sensor_flow_4,0,0.031,1.116,2.559,0.121,0.381,-0.35,0,0.0
sensor_flow_4,7,4.927,0.57,5.979,0.449,4.43,0.497,0,0.0
sensor_flow_4,15,3.617,0.374,4.232,0.391,2.992,0.626,0,0.0
sensor_flow_4,3,0.0,0.58,0.931,0.0,0.164,-0.164,0,0.0
sensor_flow_4,0,0.475,0.738,1.871,0.118,0.091,0.384,0,0.0
sensor_flow_4,5,0.0,1.245,3.694,0.154,0.332,-0.332,0,0.0
sensor_flow_4,4,1.001,0.791,2.844,0.017,0.469,0.532,0,0.0
sensor_flow_4,18,4.272,1.274,7.742,0.569,4.047,0.225,0,0.0
sensor_flow_4,7,3.904,0.698,5.185,0.405,4.076,-0.172,0,0.0
sensor_flow_4,7,8.495,1.154,11.75,0.939,8.026,0.47,0,0.0
sensor_flow_4,4,0.0,0.999,1.767,0.0,0.395,-0.395,0,0.0
sensor_flow_4,17,0.573,0.77,2.76,0.006,2.408,-1.835,0,0.0
sensor_flow_4,1,0.422,1.239,2.71,0.0,0.071,0.351,0,0.0
sensor_flow_4,21,7.991,0.728,9.714,0.732,7.048,0.944,0,0.0
sensor_flow_4,21,4.159,0.734,5.582,0.501,4.495,-0.336,0,0.0
sensor_flow_4,20,7.592,1.098,10.296,0.814,6.996,0.596,0,0.0
sensor_flow_4,20,17.447,0.178,17.887,0.972,8.808,8.639,1,1.0
sensor_flow_4,23,7.928,0.552,8.824,0.885,0.335,7.593,1,1.0
sensor_flow_4,22,0.0,0.636,1.591,0.0,0.36,-0.36,0,0.0
sensor_flow_4,17,2.08,1.107,4.435,0.0,1.974,0.105,0,0.0
sensor_flow_4,11,2.546,0.623,3.88,0.424,2.112,0.434,0,0.0
sensor_flow_4,2,0.0,0.892,1.393,0.099,0.114,-0.114,0,0.0
sensor_flow_4,13,2.219,0.901,3.814,0.332,2.074,0.145,0,0.0
sensor_flow_4,6,9.081,1.309,12.422,1.0,8.693,0.388,0,0.0
sensor_flow_4,3,0.283,0.433,1.531,0.059,0.352,-0.069,0,0.0
sensor_flow_4,19,3.106,0.686,4.92,0.576,4.024,-0.919,0,0.0
sensor_flow_4,22,0.0,0.828,1.751,0.0,0.014,-0.014,0,0.0
sensor_flow_4,13,0.259,1.316,2.276,0.043,1.215,-0.956,0,0.0
sensor_flow_4,8,5.098,0.656,6.303,0.483,4.491,0.607,0,0.0
sensor_flow_4,2,0.467,0.812,1.943,0.0,0.009,0.458,0,0.0
sensor_flow_4,12,4.191,0.871,5.807,0.423,2.767,1.424,0,0.0
sensor_flow_4,22,0.204,0.628,1.446,0.003,0.297,-0.093,0,0.0
sensor_flow_4,13,2.63,0.367,3.267,0.081,2.162,0.469,0,0.0
sensor_flow_4,9,4.641,0.889,6.812,0.315,4.029,0.612,0,0.0
sensor_flow_4,16,1.764,0.516,3.263,0.185,2.988,-1.223,0,0.0
sensor_flow_4,22,4.446,0.278,5.088,0.913,0.105,4.341,1,1.0
sensor_flow_4,8,18.638,0.389,19.662,0.963,8.068,10.57,1,1.0
sensor_flow_4,6,3.899,1.163,6.715,0.381,4.467,-0.568,0,0.0
sensor_flow_4,21,8.058,1.308,10.402,0.961,7.999,0.059,0,0.0
sensor_flow_4,16,1.424,0.82,3.628,0.24,2.176,-0.752,0,0.0
sensor_flow_4,13,1.906,1.169,4.568,0.122,2.61,-0.704,0,0.0
sensor_flow_4,8,7.044,0.8,8.607,0.542,6.642,0.402,0,0.0
sensor_flow_4,1,0.469,1.444,3.277,0.284,0.222,0.247,0,0.0
sensor_flow_4,22,0.817,0.895,3.449,0.0,0.321,0.496,0,0.0
sensor_flow_4,11,2.928,0.468,4.231,0.293,1.48,1.448,0,0.0
sensor_flow_4,6,5.01,0.429,5.911,0.584,4.634,0.376,0,0.0
sensor_flow_4,18,4.655,0.394,5.278,0.54,4.027,0.628,0,0.0
sensor_flow_4,5,0.914,1.046,3.405,0.015,0.243,0.672,0,0.0
sensor_flow_4,1,0.0,0.492,1.317,0.0,0.175,-0.175,0,0.0
sensor_flow_4,12,0.407,1.382,4.01,0.203,2.22,-1.812,0,0.0
sensor_flow_4,1,0.0,1.145,2.216,0.046,0.45,-0.45,0,0.0
sensor_flow_4,23,0.0,0.562,1.287,0.0,0.199,-0.199,0,0.0
sensor_flow_4,20,2.838,1.253,4.972,0.525,4.403,-1.565,0,0.0
sensor_flow_4,5,7.246,0.564,8.86,0.862,0.34,6.906,1,1.0
sensor_flow_4,8,5.477,1.418,9.2,0.292,4.973,0.505,0,0.0
sensor_flow_4,3,0.0,1.203,3.034,0.086,0.437,-0.437,0,0.0
sensor_flow_4,8,4.621,1.495,7.134,0.534,4.595,0.027,0,0.0
sensor_flow_4,7,7.324,1.119,9.906,0.9,6.868,0.456,0,0.0
sensor_flow_4,7,7.84,1.409,11.385,0.828,7.938,-0.098,0,0.0
sensor_flow_4,1,9.396,0.271,9.867,0.873,0.213,9.183,1,1.0
sensor_flow_4,18,6.723,1.464,10.122,0.864,7.846,-1.123,0,0.0
sensor_flow_4,19,4.573,0.4,5.538,0.248,4.837,-0.264,0,0.0
sensor_flow_4,12,1.083,0.446,2.032,0.021,1.387,-0.304,0,0.0
sensor_flow_4,11,11.402,0.338,12.083,0.861,1.047,10.355,1,1.0
sensor_flow_4,13,1.649,0.935,4.187,0.0,2.013,-0.364,0,0.0
sensor_flow_4,23,0.0,1.087,1.649,0.168,0.444,-0.444,0,0.0
sensor_flow_4,9,8.764,0.97,11.559,0.944,8.912,-0.148,0,0.0
sensor_flow_4,20,4.564,1.105,7.285,0.699,4.095,0.47,0,0.0
sensor_flow_4,14,2.914,0.66,4.125,0.049,1.379,1.535,0,0.0
sensor_flow_4,5,0.14,1.301,2.273,0.011,0.232,-0.093,0,0.0
sensor_flow_4,20,15.474,0.432,16.584,0.964,4.99,10.484,1,1.0
sensor_flow_4,8,8.953,0.422,9.777,0.905,8.935,0.018,0,0.0
sensor_flow_4,19,7.302,1.309,9.823,0.729,7.599,-0.297,0,0.0
sensor_flow_4,5,0.17,1.033,1.719,0.0,0.286,-0.116,0,0.0
sensor_flow_4,7,7.598,0.706,9.13,0.648,6.684,0.914,0,0.0
sensor_flow_4,0,0.244,1.139,3.255,0.138,0.235,0.009,0,0.0
sensor_flow_4,19,7.89,1.431,12.177,0.833,8.442,-0.552,0,0.0
sensor_flow_4,18,4.9,0.387,5.819,0.659,4.018,0.883,0,0.0
sensor_flow_4,3,1.074,1.309,4.212,0.085,0.106,0.967,0,0.0
sensor_flow_4,11,2.594,0.958,5.055,0.089,1.593,1.001,0,0.0
sensor_flow_4,13,2.398,0.884,4.084,0.237,1.365,1.033,0,0.0
sensor_flow_4,1,0.0,0.377,0.941,0.19,0.207,-0.207,0,0.0
sensor_flow_4,1,0.602,0.444,1.693,0.344,0.266,0.336,0,0.0
sensor_flow_4,13,10.296,0.248,10.779,0.95,1.197,9.099,1,1.0
sensor_flow_4,11,2.47,0.319,3.35,0.178,1.63,0.841,0,0.0
sensor_flow_4,8,5.681,0.793,7.76,0.442,5.403,0.277,0,0.0
sensor_flow_4,3,0.56,1.339,2.673,0.206,0.266,0.294,0,0.0
sensor_flow_4,19,7.62,1.244,11.125,0.96,7.52,0.1,0,0.0
sensor_flow_4,16,3.086,0.489,4.418,0.445,2.387,0.7,0,0.0
sensor_flow_4,15,2.072,1.105,3.924,0.196,2.276,-0.203,0,0.0
sensor_flow_4,3,0.74,0.639,2.506,0.2,0.249,0.491,0,0.0
sensor_flow_4,2,0.02,1.165,2.308,0.059,0.423,-0.403,0,0.0
sensor_flow_4,11,3.765,0.474,4.635,0.32,2.798,0.967,0,0.0
sensor_flow_4,15,0.536,1.355,4.587,0.217,2.128,-1.592,0,0.0
sensor_flow_4,14,3.003,1.425,6.001,0.199,2.569,0.434,0,0.0
sensor_flow_4,2,0.514,1.03,2.637,0.0,0.47,0.044,0,0.0
sensor_flow_4,20,8.322,1.055,11.151,0.828,7.739,0.583,0,0.0
sensor_flow_4,4,1.8,1.211,5.394,0.0,0.409,1.391,0,0.0
sensor_flow_4,0,0.0,1.402,4.161,0.09,0.25,-0.25,0,0.0
sensor_flow_4,7,11.279,0.401,12.23,0.896,5.162,6.117,1,1.0
sensor_flow_4,7,3.492,0.425,4.617,0.703,4.242,-0.75,0,0.0
sensor_flow_4,21,8.79,1.115,11.145,0.812,8.43,0.36,0,0.0
sensor_flow_4,13,1.518,1.146,4.268,0.327,2.246,-0.728,0,0.0
sensor_flow_4,6,2.76,0.431,3.572,0.371,4.107,-1.347,0,0.0
sensor_flow_4,2,0.947,0.305,1.641,0.0,0.284,0.663,0,0.0
sensor_flow_4,15,0.805,1.079,2.584,0.233,1.455,-0.65,0,0.0
sensor_flow_4,22,0.99,0.997,2.556,0.0,0.461,0.529,0,0.0
sensor_flow_4,15,3.084,0.31,3.738,0.316,2.477,0.607,0,0.0
sensor_flow_4,1,0.0,0.851,1.647,0.035,0.271,-0.271,0,0.0
sensor_flow_4,0,1.87,0.63,2.852,0.069,0.427,1.443,0,0.0
sensor_flow_4,5,0.576,0.49,1.505,0.015,0.426,0.15,0,0.0
sensor_flow_4,3,0.0,1.393,4.014,0.13,0.2,-0.2,0,0.0
sensor_flow_4,13,3.551,0.498,4.807,0.333,2.96,0.591,0,0.0
sensor_flow_4,23,0.383,0.823,2.241,0.171,0.411,-0.028,0,0.0
sensor_flow_4,2,0.0,0.597,1.415,0.0,0.08,-0.08,0,0.0
sensor_flow_4,2,11.698,0.1,11.998,0.883,0.482,11.216,1,1.0
sensor_flow_4,8,7.041,0.79,8.41,0.745,7.64,-0.599,0,0.0
sensor_flow_4,9,10.19,1.082,12.454,1.0,8.698,1.492,0,0.0
sensor_flow_4,19,8.102,1.242,11.479,1.0,8.328,-0.226,0,0.0
sensor_flow_4,17,10.88,0.2,11.183,0.999,1.457,9.423,1,1.0
sensor_flow_4,19,15.193,0.389,16.339,0.977,5.149,10.044,1,1.0
sensor_flow_4,2,10.912,0.223,11.539,0.984,0.116,10.796,1,1.0
sensor_flow_4,14,1.715,1.207,4.315,0.143,2.256,-0.541,0,0.0
sensor_flow_4,18,6.114,1.236,9.55,0.589,5.945,0.17,0,0.0
sensor_flow_4,11,1.76,1.373,4.761,0.171,1.835,-0.075,0,0.0
sensor_flow_4,16,1.682,0.857,3.496,0.297,1.622,0.06,0,0.0
sensor_flow_4,7,7.969,1.322,11.253,0.912,7.515,0.454,0,0.0
sensor_flow_4,1,0.0,1.319,2.333,0.0,0.384,-0.384,0,0.0
sensor_flow_4,22,0.0,0.45,1.024,0.236,0.313,-0.313,0,0.0
sensor_flow_4,9,7.843,0.704,9.814,0.722,7.397,0.445,0,0.0
sensor_flow_4,6,8.381,0.89,10.785,0.848,8.062,0.319,0,0.0
sensor_flow_4,17,3.218,1.389,5.378,0.321,1.761,1.457,0,0.0
sensor_flow_4,15,2.488,1.038,4.378,0.533,2.721,-0.233,0,0.0
sensor_flow_4,21,4.939,0.457,5.805,0.423,4.771,0.168,0,0.0
sensor_flow_4,0,0.0,1.274,3.303,0.123,0.127,-0.127,0,0.0
sensor_flow_4,20,6.778,1.415,9.539,0.606,6.846,-0.068,0,0.0
sensor_flow_4,4,0.0,0.387,1.143,0.241,0.047,-0.047,0,0.0
sensor_flow_4,10,4.039,0.76,5.676,0.373,2.933,1.106,0,0.0
sensor_flow_4,5,1.245,1.135,3.366,0.003,0.037,1.207,0,0.0
sensor_flow_4,19,19.897,0.53,21.384,0.898,7.944,11.953,1,1.0
sensor_flow_4,11,2.268,1.387,6.02,0.383,2.363,-0.095,0,0.0
sensor_flow_4,23,1.266,0.372,1.95,0.0,0.154,1.112,0,0.0
sensor_flow_4,7,7.564,0.999,10.458,1.0,8.394,-0.829,0,0.0
sensor_flow_4,1,1.208,1.084,3.383,0.0,0.34,0.868,0,0.0
sensor_flow_4,12,0.908,0.601,1.949,0.224,1.84,-0.932,0,0.0
sensor_flow_4,16,2.306,0.333,3.207,0.298,1.868,0.439,0,0.0
sensor_flow_4,23,0.0,1.047,1.988,0.017,0.386,-0.386,0,0.0
sensor_flow_4,8,7.409,1.327,9.976,0.689,6.796,0.613,0,0.0
sensor_flow_4,19,4.034,1.157,6.746,0.652,4.27,-0.237,0,0.0
sensor_flow_4,2,0.23,0.981,2.791,0.223,0.438,-0.208,0,0.0
sensor_flow_4,4,0.769,0.549,1.604,0.0,0.03,0.738,0,0.0
sensor_flow_4,22,3.915,0.491,4.998,0.851,0.402,3.513,1,1.0
sensor_flow_4,21,4.018,1.339,7.565,0.8,4.536,-0.518,0,0.0
sensor_flow_4,20,5.166,1.19,7.058,0.779,6.973,-1.807,0,0.0
sensor_flow_4,20,5.159,0.538,6.205,0.553,5.458,-0.299,0,0.0
sensor_flow_4,8,5.317,0.839,7.833,0.475,4.674,0.643,0,0.0
sensor_flow_4,14,2.011,1.325,4.492,0.365,1.601,0.41,0,0.0
sensor_flow_4,19,5.524,1.495,7.919,0.871,6.415,-0.891,0,0.0
sensor_flow_4,13,1.95,0.559,2.916,0.277,2.134,-0.184,0,0.0
sensor_flow_4,11,2.99,0.63,4.323,0.213,1.98,1.01,0,0.0
sensor_flow_4,19,5.317,1.158,7.23,0.702,5.22,0.097,0,0.0
sensor_flow_4,11,1.362,0.697,3.171,0.075,1.101,0.261,0,0.0
sensor_flow_4,0,0.038,1.218,3.158,0.126,0.489,-0.451,0,0.0
sensor_flow_4,5,0.137,0.836,2.232,0.0,0.186,-0.049,0,0.0
sensor_flow_4,20,7.679,0.304,8.263,0.982,8.376,-0.698,0,0.0
sensor_flow_4,17,2.207,1.147,4.523,0.281,2.817,-0.61,0,0.0
sensor_flow_4,13,1.292,0.877,2.884,0.195,1.226,0.066,0,0.0
sensor_flow_4,15,2.058,0.351,2.748,0.329,2.873,-0.815,0,0.0
sensor_flow_4,7,7.446,0.501,8.639,1.0,8.507,-1.061,0,0.0
sensor_flow_4,5,0.212,0.983,2.297,0.0,0.143,0.069,0,0.0
sensor_flow_4,14,0.378,0.459,1.508,0.066,1.134,-0.756,0,0.0
sensor_flow_4,18,7.667,0.636,8.626,0.681,7.516,0.151,0,0.0
sensor_flow_4,22,0.0,1.126,1.797,0.013,0.036,-0.036,0,0.0
sensor_flow_4,19,7.541,0.697,8.956,0.699,7.065,0.476,0,0.0
sensor_flow_4,9,4.968,0.449,6.2,0.469,4.035,0.933,0,0.0
sensor_flow_4,11,3.753,1.263,6.377,0.194,2.923,0.829,0,0.0
sensor_flow_4,21,5.284,0.682,7.06,0.507,5.186,0.098,0,0.0
sensor_flow_4,13,1.748,1.056,4.346,0.042,1.438,0.31,0,0.0
sensor_flow_4,14,3.309,0.752,4.574,0.238,2.909,0.4,0,0.0
sensor_flow_4,17,1.276,0.746,3.24,0.259,1.456,-0.181,0,0.0
sensor_flow_4,4,1.488,1.383,4.896,0.0,0.016,1.472,0,0.0
sensor_flow_4,6,5.691,1.225,8.574,0.683,5.269,0.422,0,0.0
sensor_flow_4,2,0.208,0.747,2.201,0.194,0.429,-0.221,0,0.0
sensor_flow_4,5,7.695,0.414,8.416,0.852,0.086,7.609,1,1.0
sensor_flow_4,0,0.0,0.507,1.294,0.15,0.151,-0.151,0,0.0
sensor_flow_4,1,6.272,0.299,7.054,0.986,0.132,6.14,1,1.0
sensor_flow_4,7,6.828,1.423,10.774,0.659,6.396,0.432,0,0.0
sensor_flow_4,4,0.0,0.585,1.404,0.0,0.351,-0.351,0,0.0
sensor_flow_4,4,1.556,1.144,4.434,0.0,0.309,1.247,0,0.0
sensor_flow_4,14,3.981,1.057,6.678,0.305,1.959,2.022,0,0.0
sensor_flow_4,2,0.124,1.231,3.679,0.0,0.097,0.027,0,0.0
sensor_flow_4,12,0.844,0.999,2.623,0.356,1.121,-0.277,0,0.0
sensor_flow_4,4,0.294,1.425,3.08,0.033,0.187,0.106,0,0.0
sensor_flow_4,10,3.491,0.903,5.211,0.462,2.519,0.973,0,0.0
sensor_flow_4,19,8.628,1.446,12.641,1.0,8.983,-0.354,0,0.0
sensor_flow_4,5,0.263,1.323,3.932,0.018,0.359,-0.096,0,0.0
sensor_flow_4,15,2.301,1.2,4.596,0.079,1.367,0.934,0,0.0
sensor_flow_4,7,7.72,1.329,11.436,1.0,6.537,1.182,0,0.0
sensor_flow_4,1,1.152,0.767,3.205,0.0,0.107,1.045,0,0.0
sensor_flow_4,9,4.263,1.064,6.887,0.487,4.509,-0.246,0,0.0
sensor_flow_4,5,0.294,0.885,1.751,0.149,0.058,0.236,0,0.0
sensor_flow_4,21,7.365,0.954,9.984,0.811,7.238,0.127,0,0.0
sensor_flow_4,7,5.01,1.107,6.771,0.762,6.36,-1.35,0,0.0
sensor_flow_4,14,0.809,0.551,2.454,0.201,1.64,-0.83,0,0.0
sensor_flow_4,6,8.373,0.704,9.883,0.735,7.094,1.279,0,0.0
sensor_flow_4,16,2.058,0.343,2.595,0.21,2.638,-0.579,0,0.0
sensor_flow_4,5,11.323,0.516,12.124,0.939,0.469,10.853,1,1.0
sensor_flow_4,5,0.261,1.462,3.595,0.0,0.309,-0.048,0,0.0
sensor_flow_4,14,2.062,1.478,4.497,0.0,1.184,0.879,0,0.0
sensor_flow_4,0,0.0,0.441,0.694,0.0,0.193,-0.193,0,0.0
sensor_flow_4,8,6.645,0.703,8.57,0.824,7.265,-0.621,0,0.0
sensor_flow_4,6,4.668,1.443,7.292,0.585,6.423,-1.755,0,0.0
sensor_flow_4,13,0.511,0.513,2.017,0.426,1.062,-0.551,0,0.0
sensor_flow_4,21,7.196,1.127,10.409,0.615,7.235,-0.039,0,0.0
sensor_flow_4,5,0.477,0.498,1.754,0.17,0.419,0.058,0,0.0
sensor_flow_4,18,6.993,0.922,9.091,0.722,7.55,-0.557,0,0.0
sensor_flow_4,7,7.432,1.08,9.757,0.639,7.209,0.222,0,0.0
sensor_flow_4,4,0.666,1.332,3.72,0.0,0.026,0.641,0,0.0
sensor_flow_4,12,2.849,1.189,5.069,0.24,2.694,0.155,0,0.0
sensor_flow_4,19,6.238,1.246,8.93,0.822,6.076,0.162,0,0.0
sensor_flow_4,14,2.674,0.326,3.389,0.0,2.72,-0.046,0,0.0
sensor_flow_4,10,2.376,1.326,4.4,0.421,2.429,-0.053,0,0.0
sensor_flow_4,9,7.242,0.49,8.183,0.805,8.272,-1.03,0,0.0
sensor_flow_4,20,6.558,1.166,9.014,0.497,6.517,0.041,0,0.0
sensor_flow_4,4,1.163,1.355,5.143,0.0,0.18,0.983,0,0.0
sensor_flow_4,23,0.0,0.472,1.154,0.078,0.181,-0.181,0,0.0
sensor_flow_4,2,0.0,0.392,0.61,0.221,0.146,-0.146,0,0.0
sensor_flow_4,14,4.591,1.286,6.528,0.453,2.951,1.64,0,0.0
sensor_flow_4,21,4.561,1.113,6.3,0.524,4.104,0.457,0,0.0
sensor_flow_4,18,8.317,0.483,9.21,0.707,8.963,-0.646,0,0.0
sensor_flow_4,5,3.922,0.458,5.077,0.945,0.323,3.598,1,1.0
sensor_flow_4,0,1.019,0.497,2.015,0.137,0.492,0.527,0,0.0
sensor_flow_4,5,0.0,0.319,0.503,0.0,0.378,-0.378,0,0.0
sensor_flow_4,3,6.332,0.139,6.606,0.997,0.145,6.188,1,1.0
sensor_flow_4,20,9.095,0.871,11.298,0.864,8.665,0.43,0,0.0
sensor_flow_4,21,7.674,0.788,9.301,1.0,8.539,-0.865,0,0.0
sensor_flow_4,0,6.937,0.175,7.286,0.978,0.187,6.75,1,1.0
sensor_flow_4,11,3.533,0.587,4.449,0.135,2.369,1.164,0,0.0
sensor_flow_4,23,0.207,1.298,3.613,0.0,0.05,0.157,0,0.0
sensor_flow_4,0,8.273,0.349,8.799,0.891,0.003,8.27,1,1.0
sensor_flow_4,5,0.0,1.184,2.627,0.012,0.284,-0.284,0,0.0
sensor_flow_4,15,3.025,1.334,6.481,0.621,2.847,0.178,0,0.0
sensor_flow_4,1,0.327,0.694,1.752,0.314,0.415,-0.088,0,0.0
sensor_flow_4,9,6.082,1.216,8.23,0.722,6.072,0.01,0,0.0
sensor_flow_4,1,0.0,1.455,3.094,0.07,0.282,-0.282,0,0.0
sensor_flow_4,17,2.378,0.662,3.51,0.484,2.826,-0.447,0,0.0
sensor_flow_4,13,2.358,0.44,3.09,0.377,2.5,-0.142,0,0.0
sensor_flow_4,20,6.479,1.121,9.14,0.796,7.413,-0.933,0,0.0
sensor_flow_4,11,1.853,0.383,2.842,0.149,2.057,-0.204,0,0.0
sensor_flow_4,11,2.174,1.042,5.252,0.073,1.282,0.892,0,0.0
sensor_flow_4,7,6.695,1.398,8.846,0.892,6.846,-0.152,0,0.0
sensor_flow_4,16,1.817,1.166,5.215,0.501,2.507,-0.69,0,0.0
sensor_flow_4,22,0.0,1.343,3.683,0.0,0.02,-0.02,0,0.0
sensor_flow_4,9,7.622,0.438,8.703,0.992,7.971,-0.35,0,0.0
sensor_flow_4,18,8.027,0.845,10.389,1.0,7.064,0.963,0,0.0
sensor_flow_4,1,0.127,1.057,1.797,0.25,0.404,-0.277,0,0.0
sensor_flow_4,12,1.904,0.809,4.236,0.256,1.402,0.502,0,0.0
sensor_flow_4,3,4.179,0.475,5.034,0.917,0.084,4.094,1,1.0
sensor_flow_4,7,7.798,0.623,9.379,1.0,8.665,-0.867,0,0.0
sensor_flow_4,3,0.0,0.704,1.807,0.003,0.038,-0.038,0,0.0
sensor_flow_4,22,0.0,0.451,0.802,0.0,0.001,-0.001,0,0.0
sensor_flow_4,13,10.498,0.446,11.591,0.859,2.673,7.824,1,1.0
